"1378364687", "614002", "6", "16", "0.00"
"1378368286", "614002", "2", "16", "0.00"
"1378371886", "614002", "1", "16", "0.00"
"1378375486", "614002", "1", "16", "0.00"
"1378379086", "614002", "4", "16", "0.00"
"1378382687", "614002", "4", "16", "0.00"
"1378386287", "614002", "6", "16", "0.00"
"1378389886", "614002", "0", "0", "-4.00"
"1378393486", "614002", "0", "0", "-4.00"
"1378397086", "614002", "0", "0", "-4.00"
"1378400687", "614002", "0", "0", "-4.00"
"1378404287", "614002", "0", "0", "-4.00"
"1378407886", "614002", "0", "0", "-4.00"
"1378411486", "614002", "0", "0", "-4.00"
"1378415086", "614002", "0", "0", "-4.00"
"1378418687", "614002", "0", "0", "-4.00"
"1378422286", "614002", "0", "0", "-4.00"
"1378425886", "614002", "0", "0", "-4.00"
"1378429486", "614002", "7", "16", "0.00"
"1378433086", "614002", "6", "16", "0.00"
"1378436686", "614002", "6", "16", "0.00"
"1378440287", "614002", "6", "16", "0.00"
"1378443886", "614002", "5", "16", "0.00"
"1378447486", "614002", "6", "16", "0.00"
