"1375686291", "831022", "1", "20", "0.00"
"1375689891", "831022", "2", "20", "0.00"
"1375693491", "831022", "2", "20", "0.00"
"1375697091", "831022", "2", "20", "0.00"
"1375700691", "831022", "2", "20", "0.00"
"1375704290", "831022", "2", "20", "0.00"
"1375707890", "831022", "3", "20", "0.00"
"1375711491", "831022", "0", "0", "-3.00"
"1375715091", "831022", "0", "0", "-3.00"
"1375718690", "831022", "2", "20", "3.50"
"1375722290", "831022", "3", "20", "3.50"
"1375725891", "831022", "3", "20", "3.50"
"1375729490", "831022", "6", "20", "3.50"
"1375733090", "831022", "7", "20", "3.50"
"1375736691", "831022", "9", "20", "3.50"
"1375740291", "831022", "0", "0", "-3.00"
"1375743890", "831022", "0", "0", "-3.00"
"1375747491", "831022", "0", "0", "-3.00"
"1375751091", "831022", "0", "0", "-3.00"
"1375754690", "831022", "3", "20", "0.50"
"1375758290", "831022", "5", "20", "0.50"
"1375761891", "831022", "7", "20", "0.50"
"1375765490", "831022", "6", "20", "0.50"
"1375769090", "831022", "3", "20", "0.00"
