"1373267094", "470001", "2", "10", "0.00"
"1373270695", "470001", "2", "10", "0.00"
"1373274295", "470001", "2", "10", "0.00"
"1373277895", "470001", "2", "10", "0.00"
"1373281495", "470001", "2", "10", "0.00"
"1373285094", "470001", "2", "10", "0.00"
"1373288695", "470001", "2", "6", "0.00"
"1373292294", "470001", "3", "6", "4.00"
"1373295894", "470001", "6", "6", "4.00"
"1373299495", "470001", "5", "6", "4.00"
"1373303095", "470001", "6", "10", "4.00"
"1373306695", "470001", "9", "10", "4.00"
"1373310294", "470001", "9", "10", "4.75"
"1373313895", "470001", "9", "10", "4.75"
"1373317495", "470001", "8", "10", "4.75"
"1373321095", "470001", "5", "10", "4.75"
"1373324694", "470001", "8", "10", "4.75"
"1373328294", "470001", "7", "10", "4.75"
"1373331895", "470001", "9", "10", "0.00"
"1373335495", "470001", "9", "10", "0.00"
"1373339094", "470001", "10", "10", "0.00"
"1373342694", "470001", "7", "10", "0.00"
"1373346295", "470001", "6", "10", "0.00"
"1373349895", "470001", "2", "10", "0.00"
