"1377068688", "614181", "4", "6", "0.00"
"1377072288", "614181", "4", "8", "0.00"
"1377075888", "614181", "4", "8", "0.00"
"1377079489", "614181", "4", "8", "0.00"
"1377083088", "614181", "4", "8", "0.00"
"1377086689", "614181", "5", "8", "0.00"
"1377090288", "614181", "0", "0", "-2.00"
"1377093888", "614181", "0", "0", "-2.00"
"1377097488", "614181", "3", "8", "0.00"
"1377101089", "614181", "2", "7", "0.25"
"1377104688", "614181", "5", "7", "0.25"
"1377108288", "614181", "4", "7", "0.25"
"1377111888", "614181", "5", "7", "1.75"
"1377115488", "614181", "6", "7", "1.75"
"1377119088", "614181", "4", "7", "1.75"
"1377122688", "614181", "4", "7", "2.00"
"1377126288", "614181", "5", "7", "2.00"
"1377129888", "614181", "5", "5", "2.00"
"1377133488", "614181", "5", "6", "0.00"
"1377137088", "614181", "4", "6", "0.00"
"1377140688", "614181", "5", "6", "0.00"
"1377144288", "614181", "5", "6", "0.00"
"1377147888", "614181", "5", "6", "0.00"
"1377151488", "614181", "4", "6", "0.00"
