"1375340692", "339042", "7", "12", "0.00"
"1375344291", "339042", "7", "12", "0.00"
"1375347891", "339042", "6", "12", "0.00"
"1375351491", "339042", "6", "12", "0.00"
"1375355091", "339042", "6", "12", "0.00"
"1375358691", "339042", "6", "12", "0.00"
"1375362292", "339042", "6", "12", "0.00"
"1375365891", "339042", "7", "12", "0.00"
"1375369491", "339042", "7", "12", "0.00"
"1375373091", "339042", "9", "12", "0.25"
"1375376691", "339042", "9", "12", "0.25"
"1375380291", "339042", "9", "12", "0.25"
"1375383891", "339042", "9", "12", "0.25"
"1375387491", "339042", "9", "12", "0.25"
"1375391091", "339042", "9", "12", "0.25"
"1375394692", "339042", "8", "12", "0.50"
"1375398291", "339042", "10", "12", "0.50"
"1375401891", "339042", "10", "12", "0.50"
"1375405491", "339042", "10", "12", "0.25"
"1375409091", "339042", "9", "12", "0.25"
"1375412691", "339042", "9", "12", "0.25"
"1375416291", "339042", "9", "12", "0.25"
"1375419891", "339042", "9", "12", "0.00"
"1375423491", "339042", "9", "12", "0.00"
