"1377155089", "442061", "4", "12", "0.00"
"1377158688", "442061", "4", "12", "0.00"
"1377162288", "442061", "4", "12", "0.00"
"1377165888", "442061", "4", "12", "0.00"
"1377169488", "442061", "4", "12", "0.00"
"1377173088", "442061", "4", "12", "0.00"
"1377176688", "442061", "4", "12", "0.00"
"1377180288", "442061", "4", "12", "1.75"
"1377183888", "442061", "4", "12", "1.75"
"1377187488", "442061", "6", "12", "1.75"
"1377191088", "442061", "6", "12", "1.75"
"1377194688", "442061", "6", "12", "1.75"
"1377198289", "442061", "6", "12", "4.50"
"1377201888", "442061", "6", "12", "4.50"
"1377205488", "442061", "7", "12", "4.50"
"1377209089", "442061", "6", "12", "3.00"
"1377212688", "442061", "6", "12", "3.00"
"1377216288", "442061", "5", "12", "3.00"
"1377219888", "442061", "6", "12", "0.00"
"1377223488", "442061", "6", "12", "0.00"
"1377227088", "442061", "4", "12", "0.00"
"1377230688", "442061", "4", "12", "0.00"
"1377234288", "442061", "4", "12", "0.00"
"1377237888", "442061", "4", "12", "0.00"
