"1376463890", "681261", "1", "10", "0.00"
"1376467490", "681261", "1", "10", "0.00"
"1376471090", "681261", "0", "0", "-2.00"
"1376474690", "681261", "0", "0", "-2.00"
"1376478289", "681261", "0", "0", "-2.00"
"1376481889", "681261", "0", "0", "-2.00"
"1376485489", "681261", "0", "10", "0.00"
"1376489089", "681261", "1", "8", "0.50"
"1376492689", "681261", "2", "8", "0.50"
"1376496289", "681261", "3", "8", "0.50"
"1376499889", "681261", "4", "8", "0.50"
"1376503489", "681261", "4", "8", "0.50"
"1376507089", "681261", "5", "8", "1.75"
"1376510689", "681261", "5", "8", "1.75"
"1376514289", "681261", "4", "8", "1.75"
"1376517889", "681261", "5", "8", "1.50"
"1376521489", "681261", "5", "8", "1.50"
"1376525090", "681261", "5", "8", "1.50"
"1376528689", "681261", "6", "8", "1.50"
"1376532293", "681261", "3", "10", "0.00"
"1376535889", "681261", "6", "10", "0.00"
"1376539489", "681261", "8", "10", "0.00"
"1376543089", "681261", "6", "10", "0.00"
"1376546690", "681261", "2", "10", "0.00"
