"1376636689", "324022", "5", "10", "0.00"
"1376640289", "324022", "4", "10", "0.00"
"1376643889", "324022", "3", "10", "0.00"
"1376647489", "324022", "2", "10", "0.00"
"1376651089", "324022", "2", "10", "0.00"
"1376654689", "324022", "2", "10", "0.00"
"1376658290", "324022", "4", "10", "0.00"
"1376661889", "324022", "0", "0", "-4.00"
"1376665490", "324022", "0", "0", "-4.00"
"1376669089", "324022", "0", "0", "-4.00"
"1376672689", "324022", "0", "0", "-4.00"
"1376676289", "324022", "0", "0", "-4.00"
"1376679889", "324022", "0", "0", "-4.00"
"1376683491", "324022", "0", "0", "-4.00"
"1376687089", "324022", "0", "0", "-4.00"
"1376690688", "324022", "0", "0", "-4.00"
"1376694288", "324022", "0", "0", "-4.00"
"1376697888", "324022", "0", "0", "-4.00"
"1376701489", "324022", "3", "10", "0.00"
"1376705089", "324022", "5", "10", "0.00"
"1376708689", "324022", "5", "10", "0.00"
"1376712289", "324022", "5", "10", "0.00"
"1376715889", "324022", "5", "10", "0.00"
"1376719489", "324022", "5", "10", "0.00"
