"1379055885", "500001", "7", "7", "0.00"
"1379059485", "500001", "7", "7", "0.00"
"1379063085", "500001", "7", "7", "0.00"
"1379066686", "500001", "7", "7", "0.00"
"1379070285", "500001", "7", "7", "0.00"
"1379073885", "500001", "7", "7", "0.00"
"1379077485", "500001", "7", "7", "0.00"
"1379081085", "500001", "7", "7", "0.00"
"1379084685", "500001", "7", "7", "0.00"
"1379088285", "500001", "7", "7", "4.75"
"1379091885", "500001", "7", "7", "4.75"
"1379095486", "500001", "7", "7", "4.75"
"1379099085", "500001", "7", "7", "5.25"
"1379102684", "500001", "7", "7", "5.25"
"1379106285", "500001", "7", "7", "5.25"
"1379109885", "500001", "7", "7", "5.25"
"1379113485", "500001", "7", "7", "5.25"
"1379117085", "500001", "7", "7", "5.25"
"1379120685", "500001", "7", "7", "0.00"
"1379124285", "500001", "7", "7", "0.00"
"1379127885", "500001", "7", "7", "0.00"
"1379131485", "500001", "7", "7", "0.00"
"1379135085", "500001", "7", "7", "0.00"
"1379138685", "500001", "7", "7", "0.00"
