"1374649493", "720032", "3", "16", "0.00"
"1374653092", "720032", "1", "16", "0.00"
"1374656692", "720032", "0", "0", "-2.00"
"1374660292", "720032", "0", "0", "-2.00"
"1374663893", "720032", "0", "0", "-2.00"
"1374667492", "720032", "0", "0", "-2.00"
"1374671093", "720032", "0", "2", "0.00"
"1374674692", "720032", "0", "0", "0.00"
"1374678292", "720032", "0", "0", "0.00"
"1374681893", "720032", "4", "14", "4.25"
"1374685492", "720032", "8", "14", "4.25"
"1374689092", "720032", "8", "14", "4.25"
"1374692692", "720032", "8", "14", "5.50"
"1374696293", "720032", "8", "14", "5.50"
"1374699893", "720032", "8", "14", "5.50"
"1374703492", "720032", "8", "14", "5.25"
"1374707092", "720032", "9", "14", "5.25"
"1374710693", "720032", "8", "14", "5.25"
"1374714292", "720032", "7", "16", "0.00"
"1374717893", "720032", "9", "16", "0.00"
"1374721492", "720032", "10", "16", "0.00"
"1374725092", "720032", "9", "16", "0.00"
"1374728692", "720032", "9", "16", "0.00"
"1374732293", "720032", "5", "16", "0.00"
