"1379401484", "415241", "4", "6", "0.00"
"1379405084", "415241", "4", "6", "0.00"
"1379408685", "415241", "4", "6", "0.00"
"1379412285", "415241", "4", "6", "0.00"
"1379415884", "415241", "4", "6", "0.00"
"1379419484", "415241", "4", "6", "0.00"
"1379423084", "415241", "4", "6", "0.00"
"1379426685", "415241", "3", "6", "0.00"
"1379430284", "415241", "2", "6", "0.00"
"1379433886", "415241", "2", "6", "3.25"
"1379437484", "415241", "3", "6", "3.25"
"1379441084", "415241", "5", "6", "3.25"
"1379444684", "415241", "5", "6", "3.75"
"1379448285", "415241", "5", "6", "3.75"
"1379451884", "415241", "5", "6", "3.75"
"1379455485", "415241", "4", "6", "3.25"
"1379459084", "415241", "5", "6", "3.25"
"1379462684", "415241", "3", "6", "3.25"
"1379466284", "415241", "5", "6", "0.00"
"1379469884", "415241", "6", "6", "0.00"
"1379473484", "415241", "4", "6", "0.00"
"1379477084", "415241", "4", "6", "0.00"
"1379480684", "415241", "1", "6", "0.00"
"1379484284", "415241", "0", "6", "0.00"
