"1378278286", "203052", "1", "18", "0.00"
"1378281886", "203052", "1", "18", "0.00"
"1378285487", "203052", "0", "0", "-2.00"
"1378289087", "203052", "0", "0", "-2.00"
"1378292686", "203052", "0", "0", "-2.00"
"1378296286", "203052", "0", "0", "-2.00"
"1378299887", "203052", "1", "18", "0.00"
"1378303486", "203052", "0", "14", "0.00"
"1378307086", "203052", "0", "14", "0.00"
"1378310686", "203052", "2", "14", "1.00"
"1378314286", "203052", "3", "14", "1.00"
"1378317886", "203052", "3", "14", "1.00"
"1378321487", "203052", "3", "14", "2.00"
"1378325086", "203052", "3", "14", "2.00"
"1378328686", "203052", "3", "14", "2.00"
"1378332286", "203052", "3", "14", "1.75"
"1378335886", "203052", "3", "14", "1.75"
"1378339486", "203052", "3", "14", "1.75"
"1378343086", "203052", "2", "18", "0.25"
"1378346686", "203052", "1", "18", "0.25"
"1378350287", "203052", "2", "18", "0.25"
"1378353886", "203052", "2", "18", "0.25"
"1378357486", "203052", "1", "18", "0.00"
"1378361086", "203052", "1", "18", "0.00"
