"1376031889", "420002", "0", "0", "-2.00"
"1376035490", "420002", "0", "0", "-2.00"
"1376039090", "420002", "0", "0", "-2.00"
"1376042690", "420002", "0", "0", "-2.00"
"1376046290", "420002", "0", "0", "-2.00"
"1376049890", "420002", "0", "0", "-2.00"
"1376053490", "420002", "0", "8", "0.00"
"1376057090", "420002", "0", "0", "-4.00"
"1376060690", "420002", "0", "0", "-4.00"
"1376064290", "420002", "0", "0", "-4.00"
"1376067890", "420002", "0", "0", "-4.00"
"1376071490", "420002", "0", "0", "-4.00"
"1376075090", "420002", "0", "0", "-4.00"
"1376078690", "420002", "0", "0", "-4.00"
"1376082289", "420002", "0", "0", "-4.00"
"1376085890", "420002", "0", "0", "-4.00"
"1376089491", "420002", "0", "0", "-4.00"
"1376093089", "420002", "0", "0", "-4.00"
"1376096690", "420002", "0", "8", "0.00"
"1376100290", "420002", "0", "8", "0.00"
"1376103890", "420002", "0", "8", "0.00"
"1376107490", "420002", "0", "8", "0.00"
"1376111090", "420002", "0", "8", "0.00"
"1376114690", "420002", "0", "8", "0.00"
