"1373958294", "419041", "1", "10", "0.00"
"1373961894", "419041", "1", "10", "0.00"
"1373965494", "419041", "1", "10", "0.00"
"1373969094", "419041", "1", "10", "0.00"
"1373972693", "419041", "1", "10", "0.00"
"1373976294", "419041", "1", "10", "0.00"
"1373979894", "419041", "2", "10", "0.00"
"1373983493", "419041", "3", "7", "0.50"
"1373987093", "419041", "2", "7", "0.50"
"1373990693", "419041", "3", "7", "0.50"
"1373994293", "419041", "4", "7", "0.50"
"1373997893", "419041", "2", "7", "0.50"
"1374001494", "419041", "3", "7", "2.00"
"1374005094", "419041", "1", "7", "2.00"
"1374008693", "419041", "3", "7", "2.00"
"1374012294", "419041", "1", "7", "3.25"
"1374015893", "419041", "3", "7", "3.25"
"1374019493", "419041", "4", "7", "3.25"
"1374023094", "419041", "3", "10", "0.00"
"1374026694", "419041", "5", "10", "0.00"
"1374030293", "419041", "6", "10", "0.00"
"1374033894", "419041", "5", "10", "0.00"
"1374037493", "419041", "1", "10", "0.00"
"1374041093", "419041", "0", "10", "0.00"
