"1377759888", "415161", "3", "6", "0.00"
"1377763487", "415161", "3", "6", "0.00"
"1377767087", "415161", "2", "7", "0.00"
"1377770689", "415161", "2", "7", "0.00"
"1377774287", "415161", "2", "7", "0.00"
"1377777887", "415161", "2", "7", "0.00"
"1377781487", "415161", "2", "7", "0.00"
"1377785087", "415161", "2", "7", "0.00"
"1377788687", "415161", "3", "6", "0.00"
"1377792288", "415161", "2", "6", "0.50"
"1377795887", "415161", "2", "6", "0.50"
"1377799487", "415161", "4", "6", "0.50"
"1377803087", "415161", "3", "7", "1.50"
"1377806688", "415161", "4", "7", "1.50"
"1377810287", "415161", "5", "7", "1.50"
"1377813887", "415161", "2", "7", "2.00"
"1377817487", "415161", "2", "7", "2.00"
"1377821087", "415161", "1", "6", "2.00"
"1377824687", "415161", "3", "6", "0.00"
"1377828287", "415161", "5", "6", "0.00"
"1377831887", "415161", "6", "6", "0.00"
"1377835487", "415161", "5", "6", "0.00"
"1377839087", "415161", "6", "6", "0.00"
"1377842687", "415161", "6", "6", "0.00"
