"1373871894", "665011", "4", "18", "0.00"
"1373875493", "665011", "4", "19", "0.00"
"1373879094", "665011", "4", "19", "0.00"
"1373882694", "665011", "5", "19", "0.00"
"1373886294", "665011", "6", "19", "0.00"
"1373889894", "665011", "4", "18", "0.00"
"1373893493", "665011", "7", "18", "0.00"
"1373897093", "665011", "3", "3", "2.00"
"1373900694", "665011", "3", "3", "2.00"
"1373904293", "665011", "2", "3", "2.00"
"1373907893", "665011", "2", "3", "2.00"
"1373911493", "665011", "0", "1", "2.00"
"1373915093", "665011", "0", "1", "4.00"
"1373918693", "665011", "0", "1", "4.00"
"1373922294", "665011", "3", "5", "4.00"
