"1373871894", "831042", "0", "19", "0.00"
"1373875493", "831042", "0", "19", "0.00"
"1373879094", "831042", "0", "19", "0.00"
"1373882694", "831042", "0", "19", "0.00"
"1373886294", "831042", "0", "19", "0.00"
"1373889894", "831042", "0", "19", "0.00"
"1373893493", "831042", "0", "19", "0.00"
"1373897093", "831042", "0", "19", "3.50"
"1373900694", "831042", "0", "19", "3.50"
"1373904293", "831042", "1", "19", "3.50"
"1373907893", "831042", "2", "19", "3.50"
"1373911493", "831042", "6", "19", "3.50"
"1373915093", "831042", "6", "19", "3.50"
"1373918693", "831042", "3", "19", "3.50"
"1373922294", "831042", "9", "19", "3.50"
