"1375081491", "831042", "3", "19", "0.00"
"1375085091", "831042", "2", "19", "0.00"
"1375088691", "831042", "2", "19", "0.00"
"1375092292", "831042", "2", "19", "0.00"
"1375095892", "831042", "2", "19", "0.00"
"1375099492", "831042", "2", "19", "0.00"
"1375103092", "831042", "2", "19", "0.00"
"1375106691", "831042", "2", "19", "3.50"
"1375110292", "831042", "2", "19", "3.50"
"1375113891", "831042", "1", "19", "3.50"
"1375117491", "831042", "2", "19", "3.50"
"1375121092", "831042", "-99", "-99", "3.50"
"1375124691", "831042", "-99", "-99", "3.50"
"1375128292", "831042", "-99", "-99", "3.50"
"1375131892", "831042", "-99", "-99", "3.50"
"1375135492", "831042", "7", "19", "3.50"
"1375139092", "831042", "9", "19", "3.50"
"1375142691", "831042", "4", "19", "3.50"
"1375146291", "831042", "3", "19", "0.50"
"1375149892", "831042", "4", "19", "0.50"
"1375153491", "831042", "9", "19", "0.50"
"1375157091", "831042", "7", "19", "0.50"
"1375160691", "831042", "5", "19", "0.00"
"1375164291", "831042", "3", "19", "0.00"
